year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
2169,99.32101426,98.36199045,97.36243449,96.35992637,95.3561207,94.35188292,93.34722459,92.34215402,91.3366151,90.33057947,89.32407549,88.31706789,87.3095756,86.30161274,85.29318869,84.28430819,83.27486094,82.26484141,81.2542368,80.24291984,79.23077854,78.21769697,77.20356659,76.18827172,75.17171375,74.1538232,73.13455398,72.11387907,71.09184295,70.06834751,69.04322513,68.01639378,66.98770484,65.95711071,64.92474279,63.89064439,62.85484198,61.81755395,60.77908863,59.7396869,58.69967746,57.65934261,56.61887057,55.57843683,54.53819481,53.4982809,52.45875294,51.41971684,50.38121759,49.34336496,48.30625954,47.26996961,46.2345428,45.20004992,44.16670134,43.13461114,42.10392066,41.07476456,40.04723443,39.02147859,37.99760174,36.97563381,35.95561342,34.93764316,33.92183333,32.90831482,31.89728685,30.88897712,29.88365001,28.88159707,27.88312171,26.88858813,25.89840545,24.91302516,23.93293657,22.95866036,21.99069686,21.02952422,20.07567453,19.12976154,18.19247856,17.26458197,16.34696409,15.44068275,14.54682163,13.66642422,12.80043528,11.94960006,11.11443124,10.295192,9.491749049,8.706658966,7.953849312,7.237826336,6.560214786,5.921732025,5.322721259,4.764486959,4.248914647,3.77683623,3.347515205,2.959457335,2.610998062,2.300037035,2.02423002,1.781305246,1.568998272,1.385111325,1.227873128,1.096808119,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2170,99.32527117,98.36596938,97.36663311,96.36439407,95.36088831,94.35697235,93.35265923,92.34795878,91.34281758,90.33720987,89.33116616,88.3246543,87.31769587,86.31030752,85.30250109,84.29428412,83.28555089,82.27629962,81.26652166,80.25609592,79.24491722,78.23287641,77.2198711,76.20579084,75.1905404,74.17405138,73.15627641,72.13718392,71.11682776,70.09516122,69.0720195,68.04729831,67.02081555,65.99248052,64.9623776,63.93049992,62.89681601,61.86148103,60.82474707,59.78681568,58.74799653,57.70857798,56.66877858,55.62882098,54.58891296,53.54924195,52.50990605,51.47103618,50.43269004,49.39498191,48.35801131,47.32184584,46.28653268,45.25214191,44.21888172,43.18686503,42.15623177,41.12711527,40.09960628,39.07385167,38.04995522,37.02794674,36.00786461,34.98981058,33.97389403,32.96024475,31.9490602,30.94056603,29.93502429,28.93272397,27.93396587,26.93911105,25.94856513,24.9627758,23.98222831,23.00743912,22.0389047,21.07709973,20.12255246,19.17587223,18.23774741,17.30892908,16.39030328,15.48292032,14.58785646,13.70614845,12.83873546,11.98635913,11.14953067,10.32851389,9.523179473,8.736063715,7.981143079,7.262929304,6.583077664,5.942341421,5.341099483,4.780684761,4.263006851,3.788922373,3.357719479,2.967923491,2.617883507,2.305507276,2.028453139,1.784446586,1.571216587,1.38655664,1.228687212,1.097131398,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2171,99.32927764,98.36968874,97.37055651,96.36856926,95.36534451,94.36172978,93.35773939,92.35338465,91.34861442,90.34340526,89.33778957,88.33173808,87.3252748,86.31841907,85.3111853,84.3035835,83.29551205,82.28697248,81.27795994,80.26835875,79.25806966,78.24699029,77.23502487,76.22206912,75.20803281,74.19285056,73.17647582,72.15887557,71.14009817,70.12010737,69.09879055,68.0760455,67.05166903,66.02553627,64.99768701,63.96806896,62.93660132,61.90337981,60.86859292,59.83238717,58.79503212,57.75679754,56.71790874,55.67861832,54.63918086,53.59983778,52.56073864,51.52205384,50.48386661,49.44630321,48.40946779,47.37342725,46.33822831,45.30394037,44.27076941,43.23882725,42.20825239,41.17917685,40.15169054,39.12593893,38.10202483,37.07997793,36.05983642,35.04170118,34.02568068,33.01190362,32.00056568,30.99189052,29.98613784,28.9835941,27.98455751,26.989386,25.99848172,25.01228858,24.03128777,23.05599157,22.0868926,21.12446208,20.16922444,19.22178462,18.28282604,17.35309453,16.43346984,15.5249948,14.62873826,13.74573027,12.8769044,12.02299869,11.18452286,10.3617414,9.554528884,8.765401555,8.008382859,7.287989931,6.605908396,5.962927301,5.359461223,4.796871572,4.277092148,3.801004465,3.367921547,2.976388506,2.624768331,2.310977071,2.032675812,1.787587434,1.573434398,1.388001517,1.229501002,1.09745456,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2172,99.33304841,98.37316396,97.37422099,96.3724695,95.36950833,94.36617592,93.36248765,92.35845614,91.35403246,90.34919508,89.34397804,88.33835466,87.33235117,86.32598939,85.3192864,84.31225482,83.30479682,82.29691675,81.28861309,80.27977524,79.2703091,78.26011819,77.24911335,76.23719695,75.22428467,74.21031579,73.19524652,72.1790445,71.16175572,70.1433395,69.12369444,68.10276979,67.0803656,66.05633526,65.03068288,64.00331316,62.97410071,61.94309048,60.91041115,59.87614683,58.84051125,57.80373454,56.76602411,55.72763891,54.68886313,53.64998461,52.61120735,51.57275238,50.53474299,49.49733021,48.46063028,47.42471511,46.38963095,45.35544652,44.32236563,43.29049898,42.25998368,41.23095044,40.20348833,39.17774142,38.1538116,37.1317284,36.11152982,35.09331588,34.07719415,33.06329224,32.05180408,31.04295132,30.03699136,29.03420813,28.03489724,27.03941355,26.04815574,25.06156394,24.08011535,23.10431807,22.13466087,21.17161153,20.21569067,19.26749884,18.32771455,17.39707835,16.47646376,15.56690613,14.66946695,13.78516954,12.91494193,12.05951854,11.2194076,10.39487425,9.585796989,8.79467216,8.035568317,7.313007888,6.628706673,5.983489386,5.377806237,4.813047193,4.291170381,3.813082387,3.378121318,2.98485232,2.631652493,2.316446394,2.036898026,1.790727784,1.575651704,1.389445956,1.230314496,1.097777607,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2173,99.33659758,98.37640975,97.37764199,96.3761111,95.37339735,94.3703298,93.36692473,92.36319584,91.35909621,90.35460618,89.34976102,88.34453639,87.33896045,86.33305724,85.32684638,84.32034319,83.31345372,82.30618482,81.29853787,80.29040684,79.28170247,78.27233337,77.26221613,76.25125976,75.23938634,74.22654074,73.21268356,72.19778503,71.1818909,70.16495913,69.1468847,68.12762735,67.10703974,66.08497783,65.0614225,64.03624436,63.00927584,61.98051585,60.95004195,59.91787959,58.88417935,57.84911595,56.81285786,55.77564574,54.73776977,53.69954703,52.66122835,51.62308843,50.58530173,49.54805857,48.51150011,47.47571072,46.44074188,45.40666162,44.37367161,43.34188142,42.3114268,41.28243716,40.25500075,39.22926022,38.20531655,37.18319914,36.16294576,35.14465561,34.12843534,33.11441147,32.1027762,31.09374921,30.08758557,29.08456671,28.08498569,27.08919427,26.0975877,25.11060237,24.12871149,23.15241898,22.18220983,21.21854834,20.26195136,19.31301507,18.37241305,17.44088062,16.51928506,15.60865428,14.71004243,13.82446614,12.95284789,12.09591848,11.25418466,10.4279122,9.616983503,8.823875214,8.062699124,7.337982852,6.651472191,6.004027402,5.396134288,4.829211426,4.305241391,3.825156016,3.388318706,2.99331487,2.638535952,2.321915222,2.041119767,1.793867628,1.577868501,1.390889956,1.231127696,1.098100537,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2174,99.3399389,98.37944012,97.38083419,96.37950948,95.37702785,94.37420899,93.37106966,92.36762446,91.36382826,90.35966308,89.35516537,88.35031271,87.34513495,86.3396581,85.33390402,84.32789058,83.32152781,82.3148252,81.30778667,80.30031032,79.2923112,78.28370273,77.27440646,76.26433714,75.25342328,74.24161579,73.22888061,72.21519221,71.20059801,70.18505677,69.16846288,68.15077173,67.13184761,66.11159844,65.09000622,64.06691986,63.04213853,62.01561757,60.98738808,59.9574256,58.92582129,57.89268715,56.85813693,55.82237194,54.78566373,53.748335,52.7106662,51.67297812,50.6354994,49.59847081,48.56207293,47.52641539,46.49156238,45.45758692,44.42468856,43.39297578,42.36258294,41.33363817,40.30622891,39.28049641,38.25654074,37.23439115,36.21408523,35.1957213,34.17940513,33.16526216,32.15348287,31.14428494,30.13792119,29.13467053,28.13482349,27.13872874,26.14677814,25.15940435,24.1770766,23.20029469,22.2295398,21.2652728,20.30800675,19.35833348,18.41692166,17.4845014,16.56193376,15.65023924,14.75046466,13.86361998,12.99062213,12.13219834,11.28885382,10.460855,9.64808815,8.853010407,8.089774955,7.362914501,6.674204648,6.024541076,5.414445141,4.845364074,4.31930502,3.837225232,3.398513623,3.001776096,2.645418669,2.32738353,2.045341021,1.79700696,1.580084787,1.392333516,1.231940601,1.098423351,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2175,99.34308588,98.38226876,97.3838116,96.38267934,95.38041526,94.37782978,93.37494,92.37176102,91.36824932,90.36438836,89.36021559,88.35571047,87.35090412,86.34582427,85.34049478,84.33493578,83.32906109,82.32288297,81.316408,80.30953805,79.30219205,78.29428772,77.28575124,76.27650235,75.26647507,74.25562639,73.24392806,72.23135971,71.2179721,70.20372672,69.18851947,68.17230448,67.15494278,66.13635329,65.11656851,64.09544001,63.07274612,62.04840746,61.02241121,59.99468764,58.96527722,57.93423299,56.90160665,55.86754441,54.83227809,53.79611139,52.75933081,51.72228598,50.68525213,49.64852349,48.61233123,47.57682474,46.54209373,45.50822369,44.47541774,43.44378327,42.41345328,41.38455463,40.35717393,39.33145109,38.30748522,37.28530548,36.26494921,35.2465139,34.23010444,33.21584519,32.2039249,31.19455932,30.18799896,29.18452029,28.18441128,27.18801757,26.19572762,25.20797038,24.22521116,23.24794561,22.27665114,21.3117852,20.35385709,19.40345426,18.46124054,17.52794079,16.60440991,15.691661,14.79073357,13.90263095,13.02826454,12.16835794,11.32341488,10.4937024,9.67911066,8.882077436,8.116795495,7.387802524,6.696903749,6.045030142,5.432738561,4.861504943,4.333361114,3.849289917,3.40870598,3.010235937,2.652300604,2.332851293,2.049561775,1.800145773,1.582300559,1.393776635,1.23275321,1.098746049,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2176,99.34605137,98.38490912,97.38658791,96.38563466,95.38357427,94.3812076,93.37855205,92.37562309,91.37237841,90.36880273,89.36493427,88.36075418,87.35629482,86.35158522,85.34665098,84.34151424,83.33609234,82.33040011,81.32444693,80.31813854,79.31139742,78.3041451,77.29631193,76.28782229,75.27861496,74.26865213,73.25791134,72.24637791,71.23410686,70.22106403,69.20714878,68.19231608,67.17642678,66.15939593,65.14126557,64.12193931,63.10119894,62.07894285,61.05512315,60.02962735,59.0024499,57.9735936,56.94305184,55.9109084,54.87733967,53.84260923,52.806985,51.77082186,50.73442439,49.6981327,48.66223155,47.62692126,46.59233155,45.5585732,44.52586039,43.4943051,42.464039,41.43518769,40.40783696,39.38212534,38.35815107,37.33594314,36.31553869,35.29703438,34.28053419,33.26616143,32.25410314,31.24457313,30.23781965,29.23411669,28.23374973,27.23706138,26.2444367,25.25630099,24.27311561,23.29537214,22.32354421,21.35808585,20.39950262,19.44837762,18.50536983,17.5711989,16.64671356,15.73291957,14.83084914,13.94149898,13.06577498,12.20439713,11.35786765,10.5264542,9.710050775,8.911076006,8.143760431,7.41264661,6.7195692,6.065494332,5.451014318,4.877633839,4.347409516,3.86134995,3.418895692,3.018694334,2.659181717,2.338318488,2.053782016,1.80328406,1.584515815,1.395219313,1.233565525,1.099068631,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2177,99.34884724,98.38737397,97.38917655,96.38838914,95.38651888,94.38435713,93.38192123,92.37922697,91.3762331,90.3729252,89.36934211,88.36546642,87.36133155,86.35696779,85.35240206,84.34765827,83.34265701,82.33741541,81.33194545,80.32615688,79.3199758,78.31332726,77.30614527,76.2983584,75.28990986,74.28076624,73.27091005,72.26033227,71.24909267,70.23716238,69.22444587,68.21090085,67.19639012,66.18082792,65.16425097,64.14657395,63.1276315,62.10732409,61.08558124,60.06225655,59.03730097,58.01067171,56.98231259,55.95224872,54.9205937,53.88755531,52.85336174,51.81834851,50.78282596,49.74716286,48.71168994,47.67666145,46.6422583,45.60863103,44.57601775,43.54454251,42.51434131,41.48553852,40.45821912,39.43252029,38.40853937,37.38630519,36.36585469,35.34728369,34.33069531,33.31621178,32.30401845,31.29432718,30.287384,29.28346046,28.28283952,27.28586078,26.29290597,25.30439671,24.32079046,23.34257473,22.37021939,21.40417509,20.44494363,19.49310379,18.5493097,17.61427585,16.6888448,15.77401497,14.87081135,13.98022401,13.10315335,12.24031576,11.39221194,10.55911016,9.740908242,8.940005829,8.17066946,7.437446455,6.742200713,6.085933384,5.469272182,4.89375057,4.361450073,3.873405215,3.429082671,3.027151225,2.666061969,2.34378509,2.058001728,1.806421815,1.58673055,1.396661548,1.234377545,1.099391098,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2178,99.35148482,98.38967514,97.3915903,96.39095622,95.38926278,94.38729237,93.38506222,92.38258807,91.37982968,90.37677335,89.37345813,88.3698679,87.3660369,86.36199649,85.35777487,84.35339734,83.34878741,82.3439643,81.33894233,80.33363503,79.32797226,78.32188269,77.31530366,76.30816745,75.30042121,74.29203565,73.28299744,72.27330236,71.26301497,70.25211216,69.24050441,68.22815384,67.2149271,66.20073974,65.18562626,64.16949751,63.15220001,62.1336857,61.11388585,60.09263259,59.06984225,58.04542895,57.01929163,55.99140543,54.96182494,53.93069478,52.89818773,51.86459884,50.83021956,49.79542371,48.76057076,47.72596132,46.69183044,45.65837963,44.6258854,43.59449672,42.56436142,41.53560831,40.50832157,39.48263705,38.45865118,37.43639267,36.41589822,35.39726283,34.38058874,33.36599713,32.35367167,31.3438223,30.33669281,29.33255233,28.33168133,27.33441643,26.34113602,25.35225807,24.36823619,23.38955381,22.41667708,21.45005326,20.4901804,19.537633,18.59306035,17.65717177,16.73080369,15.81494725,14.91062018,14.01880598,13.14039956,12.2761137,11.42644759,10.59167008,9.771682819,8.968866623,8.197522283,7.462201761,6.764798001,6.106347038,5.487511926,4.909854945,4.375482632,3.885455593,3.439266831,3.035606551,2.672941321,2.349251074,2.0622209,1.80955903,1.588944764,1.398103341,1.23518927,1.099713448,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2179,99.35397455,98.39182387,97.39384097,96.39334866,95.3918194,94.39002701,93.38798902,92.38572108,91.38318357,90.38036347,89.37729991,88.37397764,87.37043156,86.36669389,85.36279393,84.35875827,83.354513,82.35007911,81.34547302,80.34061178,79.3354288,78.32985646,77.32383559,76.31730181,75.31020577,74.30252179,73.29424041,72.28536143,71.27595334,70.26599881,69.2554148,68.24416875,67.2321328,66.21922573,65.20548194,64.19081155,63.17505806,62.15818391,61.1401715,60.12085583,59.10013108,58.07787716,57.05395058,56.02828124,55.00087342,53.97181237,52.94120811,51.9092995,50.87633801,49.84267787,48.80868369,47.77468519,46.74096395,45.70777543,44.67544575,43.64416328,42.61410053,41.58539823,40.55814547,39.53247675,38.50848762,37.48620664,36.4656703,35.44697278,34.43021544,33.41551841,32.40306369,31.39305931,30.38574687,29.38139305,28.38027587,27.38272898,26.38912745,25.39988565,24.41545331,23.43630984,22.46291768,21.49572071,20.53521325,19.58196551,18.63662198,17.69988681,16.77259035,15.85571645,14.95027564,14.05724486,13.17751352,12.31179083,11.46057443,10.62413376,9.80237427,8.997658116,8.224318606,7.486912232,6.787360785,6.126735038,5.505733325,4.925946777,4.389507041,3.897500967,3.449448087,3.044060252,2.679819733,2.354716418,2.066439517,1.812695698,1.591158452,1.399544689,1.2360007,1.100035682,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2180,99.35632604,98.39383055,97.3959398,96.39557827,95.3942015,94.39257448,93.39071531,92.38864,91.38630946,90.38371097,89.38088373,88.37781321,87.37453456,86.3710807,85.36748181,84.36376559,83.35986062,82.35578929,81.35156984,80.34712257,79.34238419,78.33729057,77.33178612,76.32580998,75.31931591,74.3122814,73.3047004,72.29657639,71.28798104,70.27890192,69.26926247,68.25903594,67.24810089,66.23638093,65.22391233,64.21060658,63.19630721,62.18097231,61.16459442,60.14706082,59.12826785,58.10807368,57.08630128,56.06283777,55.03764183,54.01074807,52.98220753,51.95219555,50.92090789,49.8886581,48.85579129,47.82264266,46.78952308,45.75673436,44.72465521,43.69352458,42.66355418,41.63490949,40.60769198,39.58204053,38.55804979,37.53574818,36.51517198,35.49641455,34.47957637,33.46477654,32.4521954,31.44203907,30.43454697,29.42998337,28.42862386,27.4307991,26.43688089,25.44728001,24.46244235,23.48284331,22.50894162,21.5411778,20.58004248,19.62610158,18.67999479,17.74242114,16.81420488,15.89632263,14.98977775,14.0955406,13.21449516,12.34734703,11.4945923,10.65650101,9.832982366,9.026380039,8.251058142,7.511577579,6.809888786,6.147097129,5.523936157,4.942025877,4.403523148,3.909541222,3.459626354,3.052512268,2.686697166,2.360181096,2.070657566,1.815831815,1.593371612,1.400985593,1.236811834,1.100357801,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2181,99.35854816,98.39570472,97.39789717,96.39765628,95.39642089,94.39494753,93.39325454,92.3913585,91.38922133,90.38683055,89.38422501,88.38139089,87.37836347,86.37517594,85.3718592,84.36844185,83.36485477,82.36112167,81.35726223,80.35319972,79.34887385,78.34422377,77.33919726,76.33373702,75.32780013,74.32136689,73.31443416,72.30700868,71.29916497,70.29089474,69.28212701,68.27284088,67.26292175,66.25229905,65.24101251,64.22897693,63.21603799,62.20215248,61.18730824,60.17140382,59.15438712,58.13611891,57.11640107,56.09508684,55.07209178,54.04740457,53.02102598,51.99307161,50.96367422,49.93309091,48.90162624,47.8695962,46.83731737,45.80512062,44.77342965,43.742537,42.71270473,41.68413759,40.65696227,39.63132951,38.60733878,37.58501836,36.56440429,35.54558913,34.52867249,33.51377245,32.50106767,31.49076243,30.48309392,29.47832407,28.476726,27.47862747,26.48439697,25.49444174,24.50920384,23.52915468,22.55474933,21.58642494,20.62466844,19.67004149,18.72317902,17.78477493,16.85564742,15.93676589,15.02912654,14.13369321,13.25134442,12.38278219,11.52850108,10.68877165,9.86350689,9.055032133,8.277740611,7.536197517,6.832381732,6.167433061,5.5421202,4.958092059,4.417530805,3.921576241,3.469801546,3.060962541,2.693573581,2.365645086,2.074875034,1.818967371,1.595584242,1.402426052,1.237622674,1.100679804,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2182,99.36064855,98.39745519,97.39972262,96.39959309,95.39848881,94.397158,93.39561945,92.39389003,91.39193288,90.38973618,89.38733844,88.3847261,87.38193457,86.37899718,85.37594514,84.37280778,83.36951803,82.36610077,81.36257703,80.35887267,79.35493011,78.35069151,77.34610775,76.34112493,75.33570351,74.32982673,73.32349407,72.31671504,71.30956657,70.30204416,69.29408167,68.28566314,67.27668084,66.26707046,65.25687615,64.24601765,63.2343447,62.22181493,61.20841452,60.19403844,59.17864515,58.16214742,57.14435038,56.12508583,55.10423511,54.08174347,53.0575661,52.03176762,51.00442155,49.97572125,48.94591497,47.91527842,46.88410921,45.85274365,44.8216332,43.79111636,42.76150849,41.73306485,40.70595182,39.68034486,38.65635573,37.63401827,36.61336829,35.59449755,34.5775048,33.56250709,32.54968143,31.53923024,30.53138856,29.52641593,28.52458305,27.52621477,26.53167634,25.54137144,24.55573833,23.57524447,22.60034126,21.63146251,20.66909146,19.71378554,18.76617491,17.82694838,16.89691811,15.9770463,15.06832204,14.17170267,13.28806126,12.41809624,11.56230061,10.72094551,9.893947628,9.083614144,8.304365736,7.560771767,6.854839352,6.187742585,5.560285238,4.974145141,4.431529862,3.933605911,3.479973579,3.069411011,2.70044894,2.371108362,2.079091906,1.822102362,1.597796338,1.403866065,1.238433218,1.101001691,0.996287641,0.929017165,0.854929371,0.829059829,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
